,YEAR,LocationAbbr,LocationDesc,TopicDesc,MeasureDesc,Response,Data_Value_Type,Data_Value_Rate,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Race,Age,Education,GeoLocation,TopicTypeId,TopicId,MeasureId,StratificationID1,StratificationID2,StratificationID3,StratificationID4,SubMeasureID,DisplayOrder,latitude,longitude
6077,2004,OH,Ohio,Cigarette Use (Youth),Smoking Status,Current,Percentage,11.3,2.2,7.0,15.6,733.0,Female,All Races,All Ages,Middle School,"40.06021014100048, -82.40426005599966",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS07,7,40.06021014100048,-82.40426005599966
6078,2004,OH,Ohio,Cigarette Use (Youth),Smoking Status,Ever,Percentage,32.2,3.2,25.8,38.5,1377.0,Overall,All Races,All Ages,Middle School,"40.06021014100048, -82.40426005599966",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS08,8,40.06021014100048,-82.40426005599966
6079,2004,OH,Ohio,Cigarette Use (Youth),Smoking Status,Ever,Percentage,31.2,3.7,23.9,38.5,670.0,Male,All Races,All Ages,Middle School,"40.06021014100048, -82.40426005599966",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS08,8,40.06021014100048,-82.40426005599966
6080,2004,OH,Ohio,Cigarette Use (Youth),Smoking Status,Ever,Percentage,33.2,3.7,25.9,40.4,707.0,Female,All Races,All Ages,Middle School,"40.06021014100048, -82.40426005599966",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS08,8,40.06021014100048,-82.40426005599966
6081,2004,OH,Ohio,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,3.2,1.0,1.3,5.1,1428.0,Overall,All Races,All Ages,Middle School,"40.06021014100048, -82.40426005599966",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS09,9,40.06021014100048,-82.40426005599966
6082,2004,OH,Ohio,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,3.2,1.0,1.2,5.1,693.0,Male,All Races,All Ages,Middle School,"40.06021014100048, -82.40426005599966",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS09,9,40.06021014100048,-82.40426005599966
6083,2004,OH,Ohio,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,3.0,1.0,1.0,5.0,733.0,Female,All Races,All Ages,Middle School,"40.06021014100048, -82.40426005599966",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS09,9,40.06021014100048,-82.40426005599966
6084,2004,OH,Ohio,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,4.1,0.6,3.0,5.2,1439.0,Overall,All Races,All Ages,Middle School,"40.06021014100048, -82.40426005599966",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS10,10,40.06021014100048,-82.40426005599966
6085,2004,OH,Ohio,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,6.0,0.9,4.2,7.7,704.0,Male,All Races,All Ages,Middle School,"40.06021014100048, -82.40426005599966",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS10,10,40.06021014100048,-82.40426005599966
6086,2004,OH,Ohio,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,2.0,0.5,1.1,2.9,732.0,Female,All Races,All Ages,Middle School,"40.06021014100048, -82.40426005599966",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS10,10,40.06021014100048,-82.40426005599966
6087,2004,OH,Ohio,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,11.1,1.2,8.8,13.4,1442.0,Overall,All Races,All Ages,Middle School,"40.06021014100048, -82.40426005599966",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS11,11,40.06021014100048,-82.40426005599966
6088,2004,OH,Ohio,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,16.1,2.0,12.3,19.9,706.0,Male,All Races,All Ages,Middle School,"40.06021014100048, -82.40426005599966",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS11,11,40.06021014100048,-82.40426005599966
6089,2004,OH,Ohio,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,6.0,0.8,4.4,7.6,734.0,Female,All Races,All Ages,Middle School,"40.06021014100048, -82.40426005599966",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS11,11,40.06021014100048,-82.40426005599966
6090,2004,OH,Ohio,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,1.0,0.3,0.4,1.7,1439.0,Overall,All Races,All Ages,Middle School,"40.06021014100048, -82.40426005599966",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS12,12,40.06021014100048,-82.40426005599966
6091,2004,OH,Ohio,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,1.6,0.6,0.4,2.8,704.0,Male,All Races,All Ages,Middle School,"40.06021014100048, -82.40426005599966",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS12,12,40.06021014100048,-82.40426005599966
6092,2004,OH,Ohio,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,0.5,0.1,0.2,0.8,732.0,Female,All Races,All Ages,Middle School,"40.06021014100048, -82.40426005599966",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS12,12,40.06021014100048,-82.40426005599966
6093,2004,TN,Tennessee,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,Percentage,48.9,2.9,43.1,54.6,739.0,Overall,All Races,All Ages,Middle School,"35.68094058000048, -85.77449091399967",BEH,105BEH,170CES,1GEN,8AGE,6RAC,1EDU,YTS01,1,35.68094058000048,-85.77449091399967
6094,2004,TN,Tennessee,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,Percentage,45.5,3.7,38.3,52.6,375.0,Male,All Races,All Ages,Middle School,"35.68094058000048, -85.77449091399967",BEH,105BEH,170CES,2GEN,8AGE,6RAC,1EDU,YTS02,2,35.68094058000048,-85.77449091399967
6095,2004,TN,Tennessee,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,Percentage,52.6,3.9,45.0,60.3,363.0,Female,All Races,All Ages,Middle School,"35.68094058000048, -85.77449091399967",BEH,105BEH,170CES,3GEN,8AGE,6RAC,1EDU,YTS03,3,35.68094058000048,-85.77449091399967
6096,2004,TN,Tennessee,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,Percentage,55.0,2.6,49.9,60.1,768.0,Overall,All Races,All Ages,Middle School,"35.68094058000048, -85.77449091399967",BEH,105BEH,169QUA,1GEN,8AGE,6RAC,1EDU,YTS04,4,35.68094058000048,-85.77449091399967
6097,2004,TN,Tennessee,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,Percentage,53.8,4.0,46.0,61.6,381.0,Male,All Races,All Ages,Middle School,"35.68094058000048, -85.77449091399967",BEH,105BEH,169QUA,2GEN,8AGE,6RAC,1EDU,YTS05,5,35.68094058000048,-85.77449091399967
6098,2004,TN,Tennessee,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,Percentage,56.3,4.5,47.4,65.1,386.0,Female,All Races,All Ages,Middle School,"35.68094058000048, -85.77449091399967",BEH,105BEH,169QUA,3GEN,8AGE,6RAC,1EDU,YTS06,6,35.68094058000048,-85.77449091399967
6099,2004,TN,Tennessee,Cigarette Use (Youth),Smoking Status,Current,Percentage,9.7,0.8,8.1,11.3,9114.0,Overall,All Races,All Ages,Middle School,"35.68094058000048, -85.77449091399967",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS07,7,35.68094058000048,-85.77449091399967
6100,2004,TN,Tennessee,Cigarette Use (Youth),Smoking Status,Current,Percentage,10.0,0.9,8.3,11.7,4451.0,Male,All Races,All Ages,Middle School,"35.68094058000048, -85.77449091399967",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS07,7,35.68094058000048,-85.77449091399967
6101,2004,TN,Tennessee,Cigarette Use (Youth),Smoking Status,Current,Percentage,9.5,1.0,7.4,11.5,4627.0,Female,All Races,All Ages,Middle School,"35.68094058000048, -85.77449091399967",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS07,7,35.68094058000048,-85.77449091399967
6102,2004,TN,Tennessee,Cigarette Use (Youth),Smoking Status,Ever,Percentage,29.9,1.5,27.0,32.8,8627.0,Overall,All Races,All Ages,Middle School,"35.68094058000048, -85.77449091399967",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS08,8,35.68094058000048,-85.77449091399967
6103,2004,TN,Tennessee,Cigarette Use (Youth),Smoking Status,Ever,Percentage,31.0,1.5,28.1,34.0,4192.0,Male,All Races,All Ages,Middle School,"35.68094058000048, -85.77449091399967",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS08,8,35.68094058000048,-85.77449091399967
6104,2004,TN,Tennessee,Cigarette Use (Youth),Smoking Status,Ever,Percentage,28.5,1.8,25.0,32.0,4409.0,Female,All Races,All Ages,Middle School,"35.68094058000048, -85.77449091399967",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS08,8,35.68094058000048,-85.77449091399967
6105,2004,TN,Tennessee,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,2.4,0.3,1.8,3.1,9114.0,Overall,All Races,All Ages,Middle School,"35.68094058000048, -85.77449091399967",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS09,9,35.68094058000048,-85.77449091399967
6106,2004,TN,Tennessee,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,2.5,0.3,1.9,3.1,4451.0,Male,All Races,All Ages,Middle School,"35.68094058000048, -85.77449091399967",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS09,9,35.68094058000048,-85.77449091399967
6107,2004,TN,Tennessee,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,2.3,0.4,1.6,3.1,4627.0,Female,All Races,All Ages,Middle School,"35.68094058000048, -85.77449091399967",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS09,9,35.68094058000048,-85.77449091399967
6108,2004,TN,Tennessee,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,5.9,0.4,5.1,6.7,9267.0,Overall,All Races,All Ages,Middle School,"35.68094058000048, -85.77449091399967",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS10,10,35.68094058000048,-85.77449091399967
6109,2004,TN,Tennessee,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,9.3,0.6,8.1,10.5,4523.0,Male,All Races,All Ages,Middle School,"35.68094058000048, -85.77449091399967",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS10,10,35.68094058000048,-85.77449091399967
6110,2004,TN,Tennessee,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,2.5,0.5,1.6,3.4,4703.0,Female,All Races,All Ages,Middle School,"35.68094058000048, -85.77449091399967",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS10,10,35.68094058000048,-85.77449091399967
6111,2004,TN,Tennessee,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,14.8,0.7,13.5,16.2,9113.0,Overall,All Races,All Ages,Middle School,"35.68094058000048, -85.77449091399967",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS11,11,35.68094058000048,-85.77449091399967
6112,2004,TN,Tennessee,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,20.8,1.0,18.8,22.9,4442.0,Male,All Races,All Ages,Middle School,"35.68094058000048, -85.77449091399967",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS11,11,35.68094058000048,-85.77449091399967
6113,2004,TN,Tennessee,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,8.7,0.8,7.2,10.3,4636.0,Female,All Races,All Ages,Middle School,"35.68094058000048, -85.77449091399967",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS11,11,35.68094058000048,-85.77449091399967
6114,2004,TN,Tennessee,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,1.0,0.1,0.7,1.2,9267.0,Overall,All Races,All Ages,Middle School,"35.68094058000048, -85.77449091399967",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS12,12,35.68094058000048,-85.77449091399967
6115,2004,TN,Tennessee,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,1.8,0.2,1.3,2.2,4523.0,Male,All Races,All Ages,Middle School,"35.68094058000048, -85.77449091399967",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS12,12,35.68094058000048,-85.77449091399967
6116,2004,TN,Tennessee,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,0.1,0.0,0.0,0.2,4703.0,Female,All Races,All Ages,Middle School,"35.68094058000048, -85.77449091399967",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS12,12,35.68094058000048,-85.77449091399967
6117,2004,VT,Vermont,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,Percentage,45.5,5.4,35.0,56.0,79.0,Overall,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,105BEH,170CES,1GEN,8AGE,6RAC,1EDU,YTS01,1,43.62538123900049,-72.51764079099962
6118,2004,VT,Vermont,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,Percentage,56.7,3.0,50.8,62.5,246.0,Overall,All Races,All Ages,High School,"43.62538123900049, -72.51764079099962",BEH,105BEH,170CES,1GEN,8AGE,6RAC,2EDU,YTS01,1,43.62538123900049,-72.51764079099962
6119,2004,VT,Vermont,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,Percentage,58.2,5.2,48.0,68.4,117.0,Male,All Races,All Ages,High School,"43.62538123900049, -72.51764079099962",BEH,105BEH,170CES,2GEN,8AGE,6RAC,2EDU,YTS02,2,43.62538123900049,-72.51764079099962
6121,2004,VT,Vermont,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,Percentage,55.2,5.2,44.9,65.4,129.0,Female,All Races,All Ages,High School,"43.62538123900049, -72.51764079099962",BEH,105BEH,170CES,3GEN,8AGE,6RAC,2EDU,YTS03,3,43.62538123900049,-72.51764079099962
6123,2004,VT,Vermont,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,Percentage,51.1,6.0,39.3,62.9,85.0,Overall,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,105BEH,169QUA,1GEN,8AGE,6RAC,1EDU,YTS04,4,43.62538123900049,-72.51764079099962
6124,2004,VT,Vermont,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,Percentage,53.1,3.3,46.6,59.7,265.0,Overall,All Races,All Ages,High School,"43.62538123900049, -72.51764079099962",BEH,105BEH,169QUA,1GEN,8AGE,6RAC,2EDU,YTS04,4,43.62538123900049,-72.51764079099962
6126,2004,VT,Vermont,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,Percentage,54.7,3.9,47.1,62.3,127.0,Male,All Races,All Ages,High School,"43.62538123900049, -72.51764079099962",BEH,105BEH,169QUA,2GEN,8AGE,6RAC,2EDU,YTS05,5,43.62538123900049,-72.51764079099962
6128,2004,VT,Vermont,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,Percentage,51.6,4.9,41.9,61.3,137.0,Female,All Races,All Ages,High School,"43.62538123900049, -72.51764079099962",BEH,105BEH,169QUA,3GEN,8AGE,6RAC,2EDU,YTS06,6,43.62538123900049,-72.51764079099962
6129,2004,VT,Vermont,Cigarette Use (Youth),Smoking Status,Current,Percentage,5.8,0.8,4.2,7.4,1702.0,Overall,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS07,7,43.62538123900049,-72.51764079099962
6130,2004,VT,Vermont,Cigarette Use (Youth),Smoking Status,Current,Percentage,22.4,3.2,16.0,28.8,1396.0,Overall,All Races,All Ages,High School,"43.62538123900049, -72.51764079099962",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS07,7,43.62538123900049,-72.51764079099962
6131,2004,VT,Vermont,Cigarette Use (Youth),Smoking Status,Current,Percentage,21.4,3.4,14.8,28.1,695.0,Male,All Races,All Ages,High School,"43.62538123900049, -72.51764079099962",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS07,7,43.62538123900049,-72.51764079099962
6132,2004,VT,Vermont,Cigarette Use (Youth),Smoking Status,Current,Percentage,6.5,1.2,4.2,8.7,847.0,Male,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS07,7,43.62538123900049,-72.51764079099962
6133,2004,VT,Vermont,Cigarette Use (Youth),Smoking Status,Current,Percentage,5.2,0.8,3.5,6.8,853.0,Female,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS07,7,43.62538123900049,-72.51764079099962
6134,2004,VT,Vermont,Cigarette Use (Youth),Smoking Status,Current,Percentage,23.2,3.6,16.3,30.2,693.0,Female,All Races,All Ages,High School,"43.62538123900049, -72.51764079099962",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS07,7,43.62538123900049,-72.51764079099962
6135,2004,VT,Vermont,Cigarette Use (Youth),Smoking Status,Ever,Percentage,20.6,1.8,17.0,24.2,1664.0,Overall,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS08,8,43.62538123900049,-72.51764079099962
6136,2004,VT,Vermont,Cigarette Use (Youth),Smoking Status,Ever,Percentage,51.6,3.7,44.4,58.8,1351.0,Overall,All Races,All Ages,High School,"43.62538123900049, -72.51764079099962",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS08,8,43.62538123900049,-72.51764079099962
6137,2004,VT,Vermont,Cigarette Use (Youth),Smoking Status,Ever,Percentage,22.8,2.4,18.0,27.6,831.0,Male,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS08,8,43.62538123900049,-72.51764079099962
6138,2004,VT,Vermont,Cigarette Use (Youth),Smoking Status,Ever,Percentage,50.8,3.9,43.2,58.4,668.0,Male,All Races,All Ages,High School,"43.62538123900049, -72.51764079099962",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS08,8,43.62538123900049,-72.51764079099962
6139,2004,VT,Vermont,Cigarette Use (Youth),Smoking Status,Ever,Percentage,52.4,3.9,44.7,60.0,679.0,Female,All Races,All Ages,High School,"43.62538123900049, -72.51764079099962",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS08,8,43.62538123900049,-72.51764079099962
6140,2004,VT,Vermont,Cigarette Use (Youth),Smoking Status,Ever,Percentage,18.4,1.9,14.6,22.1,830.0,Female,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS08,8,43.62538123900049,-72.51764079099962
6141,2004,VT,Vermont,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,1.8,0.5,0.9,2.8,1702.0,Overall,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS09,9,43.62538123900049,-72.51764079099962
6142,2004,VT,Vermont,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,12.6,2.4,7.9,17.3,1396.0,Overall,All Races,All Ages,High School,"43.62538123900049, -72.51764079099962",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS09,9,43.62538123900049,-72.51764079099962
6143,2004,VT,Vermont,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,2.5,0.7,1.3,3.8,847.0,Male,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS09,9,43.62538123900049,-72.51764079099962
6144,2004,VT,Vermont,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,13.8,2.3,9.3,18.4,695.0,Male,All Races,All Ages,High School,"43.62538123900049, -72.51764079099962",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS09,9,43.62538123900049,-72.51764079099962
6145,2004,VT,Vermont,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,11.4,2.7,6.1,16.7,693.0,Female,All Races,All Ages,High School,"43.62538123900049, -72.51764079099962",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS09,9,43.62538123900049,-72.51764079099962
6146,2004,VT,Vermont,Cigarette Use (Youth),Smoking Status,Frequent,Percentage,1.1,0.4,0.3,1.9,853.0,Female,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS09,9,43.62538123900049,-72.51764079099962
6147,2004,VT,Vermont,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,6.3,1.1,4.1,8.5,1423.0,Overall,All Races,All Ages,High School,"43.62538123900049, -72.51764079099962",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS10,10,43.62538123900049,-72.51764079099962
6148,2004,VT,Vermont,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,2.6,0.5,1.7,3.5,1732.0,Overall,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS10,10,43.62538123900049,-72.51764079099962
6149,2004,VT,Vermont,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,10.2,1.9,6.5,13.9,710.0,Male,All Races,All Ages,High School,"43.62538123900049, -72.51764079099962",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS10,10,43.62538123900049,-72.51764079099962
6150,2004,VT,Vermont,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,4.0,0.7,2.6,5.5,865.0,Male,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS10,10,43.62538123900049,-72.51764079099962
6151,2004,VT,Vermont,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,1.1,0.4,0.3,1.9,862.0,Female,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS10,10,43.62538123900049,-72.51764079099962
6152,2004,VT,Vermont,Smokeless Tobacco Use (Youth),User Status,Current,Percentage,1.9,0.5,1.0,2.9,705.0,Female,All Races,All Ages,High School,"43.62538123900049, -72.51764079099962",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS10,10,43.62538123900049,-72.51764079099962
6153,2004,VT,Vermont,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,17.7,2.1,13.5,21.8,1405.0,Overall,All Races,All Ages,High School,"43.62538123900049, -72.51764079099962",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS11,11,43.62538123900049,-72.51764079099962
6154,2004,VT,Vermont,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,8.4,1.1,6.3,10.5,1728.0,Overall,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS11,11,43.62538123900049,-72.51764079099962
6155,2004,VT,Vermont,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,26.6,3.5,19.7,33.4,702.0,Male,All Races,All Ages,High School,"43.62538123900049, -72.51764079099962",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS11,11,43.62538123900049,-72.51764079099962
6156,2004,VT,Vermont,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,12.0,1.7,8.8,15.3,864.0,Male,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS11,11,43.62538123900049,-72.51764079099962
6157,2004,VT,Vermont,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,4.6,0.9,2.7,6.4,859.0,Female,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS11,11,43.62538123900049,-72.51764079099962
6158,2004,VT,Vermont,Smokeless Tobacco Use (Youth),User Status,Ever,Percentage,8.3,1.5,5.4,11.1,698.0,Female,All Races,All Ages,High School,"43.62538123900049, -72.51764079099962",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS11,11,43.62538123900049,-72.51764079099962
6159,2004,VT,Vermont,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,1.7,0.7,0.4,3.0,1423.0,Overall,All Races,All Ages,High School,"43.62538123900049, -72.51764079099962",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS12,12,43.62538123900049,-72.51764079099962
6160,2004,VT,Vermont,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,0.4,0.1,0.1,0.6,1732.0,Overall,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS12,12,43.62538123900049,-72.51764079099962
6161,2004,VT,Vermont,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,0.7,0.2,0.2,1.2,865.0,Male,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS12,12,43.62538123900049,-72.51764079099962
6162,2004,VT,Vermont,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,3.0,1.3,0.5,5.6,710.0,Male,All Races,All Ages,High School,"43.62538123900049, -72.51764079099962",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS12,12,43.62538123900049,-72.51764079099962
6163,2004,VT,Vermont,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,0.0,0.0,0.0,0.0,862.0,Female,All Races,All Ages,Middle School,"43.62538123900049, -72.51764079099962",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS12,12,43.62538123900049,-72.51764079099962
6164,2004,VT,Vermont,Smokeless Tobacco Use (Youth),User Status,Frequent,Percentage,0.3,0.3,0.0,0.8,705.0,Female,All Races,All Ages,High School,"43.62538123900049, -72.51764079099962",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS12,12,43.62538123900049,-72.51764079099962
6177,2004,VI,Virgin Islands,Cigarette Use (Youth),Smoking Status,Current,Percentage,3.1,0.6,1.9,4.3,1030.0,Overall,All Races,All Ages,High School,"18.335765, -64.896335",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS07,7,18.335765,-64.896335
6178,2004,VI,Virgin Islands,Cigarette Use (Youth),Smoking Status,Current,Percentage,3.1,0.6,2.0,4.2,1705.0,Overall,All Races,All Ages,Middle School,"18.335765, -64.896335",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS07,7,18.335765,-64.896335
6179,2004,VI,Virgin Islands,Cigarette Use (Youth),Smoking Status,Current,Percentage,3.1,0.9,1.3,4.8,450.0,Male,All Races,All Ages,High School,"18.335765, -64.896335",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS07,7,18.335765,-64.896335
6180,2004,VI,Virgin Islands,Cigarette Use (Youth),Smoking Status,Current,Percentage,3.2,0.6,2.0,4.5,859.0,Male,All Races,All Ages,Middle School,"18.335765, -64.896335",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS07,7,18.335765,-64.896335
